optimal_tour,optimal_tour_length,2opt_tour,2opt_tour_length,score,time
"{1, 10, 19, 3, 20, 13, 12, 14, 9, 6, 11, 4, 15, 16, 5, 7, 2, 18, 8, 17, 1}",4.069662,"{1, 10, 19, 3, 20, 13, 4, 12, 14, 9, 6, 11, 7, 2, 5, 16, 15, 17, 18, 8, 1}",4.195775,0.030989,0.000282
"{1, 13, 17, 18, 16, 7, 4, 9, 11, 20, 10, 6, 5, 14, 19, 2, 12, 15, 3, 8, 1}",4.171040,"{1, 20, 10, 6, 5, 14, 19, 2, 12, 15, 3, 8, 13, 17, 18, 16, 7, 4, 9, 11, 1}",4.190849,0.004749,0.000303
"{1, 14, 5, 16, 11, 2, 18, 12, 4, 8, 3, 6, 15, 13, 7, 10, 20, 9, 19, 17, 1}",4.067394,"{1, 14, 5, 16, 11, 2, 18, 12, 4, 8, 3, 6, 7, 15, 13, 20, 9, 19, 10, 17, 1}",4.214105,0.036070,0.000497
"{1, 11, 5, 10, 17, 14, 3, 20, 13, 4, 16, 7, 6, 8, 19, 15, 2, 18, 9, 12, 1}",4.202409,"{1, 11, 5, 10, 17, 14, 3, 20, 13, 4, 16, 7, 6, 8, 19, 15, 2, 18, 9, 12, 1}",4.202409,0.000000,0.000903
"{1, 20, 9, 6, 7, 11, 8, 12, 3, 5, 4, 18, 17, 13, 2, 19, 15, 10, 16, 14, 1}",4.056527,"{1, 14, 15, 19, 2, 13, 17, 18, 4, 5, 3, 12, 8, 11, 7, 6, 9, 20, 10, 16, 1}",4.153797,0.023979,0.000344
"{1, 5, 9, 6, 20, 4, 11, 19, 12, 14, 2, 15, 18, 3, 16, 7, 10, 8, 17, 13, 1}",4.215556,"{1, 5, 9, 6, 20, 4, 11, 19, 12, 14, 2, 15, 18, 7, 10, 8, 17, 13, 16, 3, 1}",4.428672,0.050555,0.000453
"{1, 19, 6, 11, 5, 10, 15, 4, 3, 16, 14, 12, 20, 2, 9, 17, 18, 13, 7, 8, 1}",4.022477,"{1, 19, 6, 11, 8, 15, 10, 5, 16, 14, 12, 3, 4, 20, 2, 9, 17, 18, 13, 7, 1}",4.055508,0.008212,0.000509
"{1, 16, 2, 10, 4, 15, 6, 14, 19, 13, 11, 20, 12, 18, 17, 7, 5, 8, 3, 9, 1}",4.472936,"{1, 9, 14, 6, 13, 19, 3, 8, 5, 7, 17, 18, 12, 20, 11, 15, 4, 10, 2, 16, 1}",4.661432,0.042141,0.000850
"{1, 5, 4, 7, 6, 18, 17, 3, 12, 2, 13, 19, 20, 8, 15, 11, 10, 9, 14, 16, 1}",4.482158,"{1, 16, 14, 11, 15, 9, 10, 8, 13, 2, 19, 12, 20, 3, 17, 18, 6, 7, 4, 5, 1}",4.647731,0.036940,0.000732
"{1, 8, 13, 12, 17, 15, 10, 5, 19, 3, 4, 11, 14, 6, 9, 18, 20, 2, 7, 16, 1}",4.075461,"{1, 8, 13, 12, 17, 15, 10, 5, 19, 3, 4, 11, 14, 6, 9, 18, 20, 2, 7, 16, 1}",4.075461,0.000000,0.000509
"{1, 11, 16, 10, 13, 5, 2, 9, 18, 12, 3, 19, 17, 8, 6, 20, 14, 4, 15, 7, 1}",4.084392,"{1, 18, 9, 2, 10, 13, 5, 19, 17, 8, 6, 20, 3, 12, 14, 4, 15, 7, 11, 16, 1}",4.397438,0.076644,0.000546
"{1, 6, 3, 4, 7, 11, 5, 8, 16, 14, 2, 10, 17, 20, 12, 18, 9, 13, 15, 19, 1}",3.534533,"{1, 19, 11, 7, 5, 8, 16, 14, 2, 10, 17, 20, 12, 18, 9, 13, 15, 6, 3, 4, 1}",3.671074,0.038631,0.000608
"{1, 18, 9, 14, 7, 17, 2, 19, 15, 4, 16, 13, 3, 12, 5, 6, 8, 11, 10, 20, 1}",3.383645,"{1, 18, 9, 14, 7, 17, 2, 19, 15, 4, 16, 13, 8, 6, 11, 5, 3, 12, 10, 20, 1}",3.442055,0.017262,0.000607
"{1, 6, 11, 3, 5, 4, 13, 12, 9, 15, 7, 17, 14, 19, 20, 8, 18, 2, 16, 10, 1}",4.129578,"{1, 10, 2, 18, 17, 7, 9, 12, 4, 5, 3, 13, 15, 14, 19, 20, 8, 16, 11, 6, 1}",4.330026,0.048540,0.000367
"{1, 3, 16, 17, 15, 14, 11, 19, 13, 4, 7, 18, 9, 5, 2, 10, 20, 8, 6, 12, 1}",3.533730,"{1, 12, 6, 8, 20, 10, 9, 18, 7, 4, 13, 19, 11, 14, 5, 2, 15, 17, 16, 3, 1}",3.586477,0.014927,0.000360
"{1, 10, 2, 8, 16, 14, 7, 13, 18, 19, 6, 4, 12, 5, 9, 17, 3, 15, 11, 20, 1}",4.106193,"{1, 10, 20, 14, 7, 18, 13, 16, 8, 2, 11, 9, 5, 19, 6, 4, 12, 17, 15, 3, 1}",4.311933,0.050105,0.000481
"{1, 17, 9, 20, 16, 6, 10, 5, 4, 19, 14, 18, 7, 2, 15, 12, 3, 11, 13, 8, 1}",3.472060,"{1, 8, 13, 11, 3, 12, 15, 2, 7, 18, 14, 19, 4, 5, 10, 6, 16, 20, 9, 17, 1}",3.472059,0.000000,0.000316
"{1, 18, 19, 4, 7, 15, 10, 17, 6, 9, 8, 2, 16, 5, 3, 13, 20, 14, 11, 12, 1}",4.159657,"{1, 14, 13, 3, 20, 11, 12, 18, 19, 4, 7, 15, 10, 17, 16, 5, 2, 8, 9, 6, 1}",4.434224,0.066007,0.000545
"{1, 16, 18, 10, 20, 17, 19, 5, 2, 15, 11, 9, 3, 8, 14, 13, 4, 6, 12, 7, 1}",3.515372,"{1, 16, 18, 10, 19, 5, 17, 20, 15, 2, 11, 9, 3, 8, 14, 13, 4, 6, 12, 7, 1}",3.586901,0.020348,0.000773
"{1, 15, 5, 18, 17, 13, 2, 12, 20, 9, 4, 10, 3, 19, 8, 16, 14, 11, 6, 7, 1}",4.312141,"{1, 15, 5, 18, 17, 13, 2, 12, 20, 9, 4, 10, 19, 8, 16, 3, 7, 14, 11, 6, 1}",4.598560,0.066422,0.000642
"{1, 12, 11, 19, 16, 20, 2, 8, 10, 15, 17, 4, 6, 13, 18, 7, 9, 14, 5, 3, 1}",4.058754,"{1, 3, 5, 20, 2, 8, 14, 9, 7, 18, 13, 4, 6, 17, 15, 10, 19, 11, 12, 16, 1}",4.106241,0.011700,0.000965
"{1, 6, 16, 7, 9, 20, 13, 18, 12, 10, 14, 8, 11, 19, 4, 15, 3, 5, 17, 2, 1}",4.080435,"{1, 6, 14, 19, 11, 8, 2, 17, 5, 3, 15, 4, 10, 12, 18, 13, 20, 9, 7, 16, 1}",4.264249,0.045048,0.000401
"{1, 17, 12, 4, 15, 16, 18, 8, 7, 14, 9, 2, 19, 10, 5, 6, 11, 20, 3, 13, 1}",4.074631,"{1, 17, 12, 4, 15, 16, 18, 8, 7, 14, 9, 2, 19, 10, 5, 6, 11, 20, 3, 13, 1}",4.074631,0.000000,0.000790
"{1, 13, 12, 14, 18, 15, 20, 17, 5, 16, 7, 6, 2, 9, 4, 10, 11, 3, 8, 19, 1}",3.377141,"{1, 13, 12, 14, 18, 15, 20, 17, 5, 16, 7, 6, 2, 9, 4, 10, 11, 3, 8, 19, 1}",3.377141,0.000000,0.001007
"{1, 4, 16, 20, 13, 9, 14, 6, 5, 18, 3, 15, 10, 17, 2, 7, 8, 12, 11, 19, 1}",3.279750,"{1, 4, 16, 20, 13, 9, 14, 6, 5, 18, 3, 15, 10, 17, 2, 7, 8, 12, 11, 19, 1}",3.279750,0.000000,0.000535
"{1, 2, 4, 14, 10, 15, 16, 19, 3, 5, 7, 17, 13, 20, 11, 6, 12, 9, 8, 18, 1}",4.274585,"{1, 18, 8, 13, 17, 7, 5, 3, 19, 16, 10, 14, 15, 2, 4, 12, 6, 11, 20, 9, 1}",4.571643,0.069494,0.000432
"{1, 4, 16, 2, 11, 19, 3, 10, 5, 12, 14, 7, 9, 18, 17, 13, 6, 8, 20, 15, 1}",3.867796,"{1, 15, 6, 13, 17, 18, 9, 8, 20, 7, 14, 12, 5, 10, 3, 19, 11, 2, 16, 4, 1}",3.966730,0.025579,0.000280
"{1, 12, 13, 14, 20, 18, 19, 16, 7, 9, 10, 4, 17, 2, 11, 15, 3, 5, 6, 8, 1}",3.460566,"{1, 8, 6, 5, 3, 15, 11, 2, 17, 4, 10, 9, 7, 16, 19, 18, 20, 14, 13, 12, 1}",3.460566,0.000000,0.000225
"{1, 13, 20, 15, 16, 3, 6, 19, 11, 17, 5, 7, 10, 2, 12, 14, 8, 9, 18, 4, 1}",4.753080,"{1, 4, 18, 9, 10, 7, 5, 2, 8, 14, 12, 19, 17, 11, 6, 3, 16, 15, 20, 13, 1}",4.935661,0.038413,0.000648
"{1, 3, 10, 9, 5, 19, 17, 18, 14, 2, 16, 7, 11, 12, 6, 13, 8, 4, 20, 15, 1}",3.598229,"{1, 15, 20, 4, 8, 6, 12, 13, 11, 7, 16, 2, 14, 18, 17, 19, 5, 9, 10, 3, 1}",3.603073,0.001346,0.000667
"{1, 2, 10, 14, 3, 17, 8, 11, 6, 19, 20, 4, 16, 7, 5, 13, 15, 9, 12, 18, 1}",4.096065,"{1, 2, 10, 3, 14, 17, 8, 11, 6, 20, 4, 16, 7, 5, 19, 13, 15, 9, 12, 18, 1}",4.120322,0.005922,0.000401
"{1, 6, 16, 13, 4, 10, 5, 12, 14, 7, 17, 20, 8, 2, 18, 15, 9, 11, 3, 19, 1}",3.636432,"{1, 19, 11, 9, 15, 18, 2, 8, 20, 17, 7, 14, 12, 5, 10, 13, 16, 6, 4, 3, 1}",3.683194,0.012859,0.001074
"{1, 4, 8, 3, 14, 2, 5, 13, 15, 16, 10, 6, 9, 11, 18, 20, 12, 7, 19, 17, 1}",3.910681,"{1, 4, 8, 3, 5, 13, 15, 16, 10, 6, 9, 11, 18, 20, 12, 7, 19, 17, 2, 14, 1}",3.978618,0.017372,0.000776
"{1, 10, 7, 8, 20, 14, 9, 15, 4, 2, 6, 12, 3, 5, 13, 11, 17, 16, 18, 19, 1}",4.146216,"{1, 19, 18, 16, 17, 11, 13, 5, 3, 12, 15, 9, 14, 4, 2, 6, 10, 7, 20, 8, 1}",4.224841,0.018963,0.000621
"{1, 3, 12, 18, 10, 9, 13, 20, 11, 5, 19, 7, 14, 4, 8, 16, 17, 2, 15, 6, 1}",3.955576,"{1, 6, 15, 2, 17, 16, 8, 4, 14, 7, 19, 5, 11, 20, 13, 9, 10, 18, 12, 3, 1}",3.955576,0.000000,0.000514
"{1, 6, 10, 8, 20, 17, 15, 14, 7, 13, 2, 5, 16, 3, 11, 9, 18, 4, 12, 19, 1}",3.863280,"{1, 6, 10, 8, 20, 17, 15, 14, 7, 13, 2, 5, 16, 3, 11, 9, 18, 4, 12, 19, 1}",3.863280,0.000000,0.000415
"{1, 7, 13, 20, 17, 3, 8, 9, 4, 10, 2, 16, 11, 19, 14, 18, 6, 12, 15, 5, 1}",3.970573,"{1, 5, 15, 12, 7, 14, 18, 6, 19, 11, 16, 2, 10, 4, 9, 8, 3, 17, 20, 13, 1}",4.029764,0.014907,0.000825
"{1, 5, 18, 6, 10, 3, 8, 13, 14, 19, 16, 20, 4, 2, 17, 7, 11, 15, 9, 12, 1}",3.998377,"{1, 12, 9, 15, 11, 7, 17, 2, 4, 20, 16, 19, 14, 13, 8, 3, 10, 6, 18, 5, 1}",3.998377,0.000000,0.000832
"{1, 5, 20, 18, 17, 6, 15, 2, 12, 11, 7, 16, 8, 14, 19, 3, 13, 10, 4, 9, 1}",4.166337,"{1, 5, 20, 18, 17, 6, 15, 2, 12, 11, 7, 16, 4, 10, 8, 14, 13, 19, 3, 9, 1}",4.316457,0.036032,0.000428
"{1, 5, 4, 10, 16, 20, 18, 13, 14, 19, 17, 6, 2, 15, 9, 3, 12, 11, 8, 7, 1}",4.127483,"{1, 5, 4, 10, 16, 20, 18, 13, 14, 19, 17, 6, 2, 15, 9, 3, 12, 11, 8, 7, 1}",4.127483,0.000000,0.000546
"{1, 4, 6, 15, 9, 8, 19, 12, 7, 2, 5, 11, 14, 20, 3, 16, 10, 18, 17, 13, 1}",3.558475,"{1, 13, 17, 18, 10, 16, 14, 3, 20, 2, 7, 5, 11, 12, 19, 8, 9, 15, 6, 4, 1}",3.632289,0.020743,0.000645
"{1, 5, 18, 17, 10, 4, 19, 8, 14, 13, 2, 6, 7, 16, 12, 20, 11, 9, 15, 3, 1}",3.892667,"{1, 5, 18, 17, 10, 4, 19, 8, 14, 13, 2, 6, 7, 12, 16, 9, 15, 3, 11, 20, 1}",4.106674,0.054977,0.000526
"{1, 9, 6, 10, 2, 7, 15, 20, 8, 14, 18, 5, 11, 13, 3, 19, 4, 17, 12, 16, 1}",3.918069,"{1, 9, 6, 10, 2, 15, 20, 8, 14, 18, 5, 11, 13, 3, 19, 7, 4, 17, 12, 16, 1}",4.031620,0.028981,0.000552
"{1, 13, 5, 6, 12, 18, 8, 15, 19, 11, 14, 10, 20, 3, 2, 17, 9, 16, 7, 4, 1}",4.002411,"{1, 4, 7, 16, 2, 9, 17, 3, 10, 20, 14, 11, 19, 15, 8, 18, 12, 6, 5, 13, 1}",3.990460,-0.002986,0.000609
"{1, 15, 17, 20, 5, 2, 11, 3, 18, 8, 7, 12, 9, 16, 6, 14, 10, 19, 13, 4, 1}",3.643295,"{1, 4, 13, 10, 14, 19, 6, 16, 9, 12, 7, 8, 18, 3, 11, 2, 5, 20, 17, 15, 1}",3.766253,0.033749,0.000672
"{1, 18, 20, 4, 19, 11, 3, 15, 8, 14, 9, 2, 6, 13, 7, 17, 5, 16, 10, 12, 1}",3.763123,"{1, 12, 10, 16, 5, 17, 7, 13, 6, 2, 9, 14, 8, 15, 3, 11, 19, 4, 20, 18, 1}",3.763123,0.000000,0.001335
"{1, 13, 5, 18, 2, 12, 15, 19, 9, 17, 20, 10, 3, 8, 4, 7, 11, 16, 14, 6, 1}",3.848017,"{1, 6, 14, 16, 7, 4, 8, 3, 10, 9, 17, 20, 2, 18, 13, 5, 12, 15, 19, 11, 1}",3.951225,0.026821,0.001114
"{1, 14, 17, 3, 16, 15, 11, 19, 6, 9, 2, 13, 4, 18, 12, 7, 8, 5, 10, 20, 1}",3.945603,"{1, 13, 20, 10, 5, 8, 7, 12, 18, 4, 2, 9, 6, 19, 11, 15, 16, 3, 17, 14, 1}",4.051024,0.026719,0.000221
"{1, 5, 6, 4, 10, 9, 12, 2, 17, 13, 3, 8, 19, 20, 14, 16, 11, 18, 15, 7, 1}",3.697525,"{1, 7, 15, 18, 11, 16, 14, 20, 3, 19, 8, 13, 17, 2, 12, 9, 10, 4, 6, 5, 1}",3.695859,-0.000451,0.001335
"{1, 7, 3, 8, 2, 16, 15, 20, 14, 4, 5, 17, 6, 19, 9, 12, 18, 10, 13, 11, 1}",3.826660,"{1, 7, 15, 20, 14, 4, 5, 17, 19, 6, 2, 16, 3, 8, 9, 12, 18, 10, 13, 11, 1}",3.941745,0.030075,0.001040
"{1, 16, 7, 14, 20, 15, 18, 19, 17, 5, 3, 4, 6, 8, 13, 10, 12, 9, 2, 11, 1}",3.334182,"{1, 11, 18, 15, 19, 17, 6, 4, 5, 3, 8, 13, 10, 12, 9, 2, 14, 20, 7, 16, 1}",3.497229,0.048902,0.000437
"{1, 7, 4, 8, 2, 15, 11, 12, 3, 19, 14, 6, 5, 16, 20, 17, 9, 13, 18, 10, 1}",3.536432,"{1, 10, 18, 13, 9, 17, 20, 16, 6, 14, 19, 3, 12, 11, 15, 2, 8, 4, 5, 7, 1}",4.040878,0.142643,0.000685
"{1, 14, 19, 6, 10, 2, 15, 9, 11, 16, 3, 7, 18, 20, 17, 8, 4, 13, 12, 5, 1}",3.768797,"{1, 14, 19, 6, 10, 2, 15, 9, 11, 16, 3, 7, 18, 20, 17, 8, 4, 13, 12, 5, 1}",3.768797,0.000000,0.000833
"{1, 3, 14, 20, 10, 15, 5, 16, 9, 13, 7, 4, 18, 12, 17, 19, 2, 6, 8, 11, 1}",4.098986,"{1, 3, 19, 17, 20, 14, 10, 15, 5, 16, 9, 13, 7, 12, 18, 4, 2, 6, 8, 11, 1}",4.344487,0.059893,0.000724
"{1, 5, 10, 20, 16, 3, 9, 12, 8, 18, 2, 13, 17, 15, 6, 14, 19, 4, 7, 11, 1}",3.420657,"{1, 5, 10, 20, 16, 3, 9, 12, 8, 18, 2, 13, 17, 15, 6, 14, 4, 19, 7, 11, 1}",3.418060,-0.000759,0.000593
"{1, 14, 17, 19, 9, 5, 4, 6, 10, 8, 16, 18, 11, 13, 20, 12, 15, 3, 7, 2, 1}",3.942581,"{1, 14, 17, 19, 5, 4, 10, 8, 16, 18, 6, 9, 11, 13, 20, 12, 15, 3, 7, 2, 1}",4.144528,0.051222,0.000623
"{1, 7, 12, 3, 18, 14, 10, 8, 16, 15, 13, 4, 9, 5, 2, 11, 20, 19, 17, 6, 1}",3.587236,"{1, 6, 17, 19, 20, 11, 2, 5, 9, 4, 13, 8, 10, 14, 16, 15, 18, 3, 12, 7, 1}",3.713245,0.035127,0.000696
"{1, 20, 18, 7, 8, 12, 9, 10, 16, 11, 3, 2, 19, 5, 13, 6, 17, 4, 15, 14, 1}",3.798544,"{1, 14, 15, 17, 4, 6, 13, 5, 2, 19, 3, 11, 10, 9, 16, 12, 8, 7, 18, 20, 1}",3.805377,0.001799,0.000434
"{1, 3, 8, 16, 14, 19, 13, 18, 7, 15, 5, 9, 6, 20, 11, 10, 17, 2, 4, 12, 1}",3.468891,"{1, 12, 4, 2, 17, 10, 11, 6, 9, 5, 15, 20, 7, 18, 13, 19, 14, 16, 8, 3, 1}",3.532832,0.018433,0.000664
"{1, 19, 18, 4, 10, 20, 11, 2, 6, 12, 3, 15, 17, 7, 16, 13, 14, 5, 8, 9, 1}",4.055290,"{1, 9, 8, 5, 16, 14, 13, 7, 17, 15, 3, 12, 6, 2, 11, 20, 4, 18, 10, 19, 1}",4.136292,0.019974,0.000722
"{1, 15, 9, 10, 4, 14, 3, 7, 18, 16, 11, 13, 2, 17, 5, 20, 19, 6, 12, 8, 1}",3.953416,"{1, 15, 10, 4, 9, 14, 3, 7, 18, 16, 11, 13, 2, 17, 5, 20, 19, 6, 12, 8, 1}",3.995709,0.010698,0.000216
"{1, 20, 8, 14, 13, 19, 11, 9, 18, 4, 6, 12, 7, 10, 5, 17, 16, 2, 15, 3, 1}",3.667828,"{1, 3, 15, 2, 16, 17, 5, 10, 7, 12, 6, 4, 18, 9, 11, 19, 13, 14, 8, 20, 1}",3.667827,0.000000,0.000572
"{1, 10, 2, 19, 20, 5, 7, 11, 3, 12, 16, 9, 14, 6, 15, 18, 17, 4, 8, 13, 1}",4.147601,"{1, 10, 2, 19, 20, 5, 7, 11, 3, 12, 16, 9, 14, 6, 15, 18, 17, 4, 8, 13, 1}",4.147601,0.000000,0.001056
"{1, 3, 13, 16, 2, 4, 8, 9, 10, 6, 12, 17, 19, 7, 11, 20, 18, 5, 15, 14, 1}",3.901086,"{1, 14, 15, 5, 18, 20, 11, 7, 19, 17, 12, 6, 10, 4, 9, 8, 2, 16, 13, 3, 1}",3.919159,0.004633,0.000955
"{1, 15, 8, 7, 9, 6, 12, 20, 17, 3, 14, 4, 11, 16, 2, 5, 10, 18, 13, 19, 1}",4.021578,"{1, 15, 8, 7, 9, 6, 12, 2, 5, 16, 11, 10, 4, 14, 3, 18, 13, 17, 20, 19, 1}",4.176793,0.038595,0.000965
"{1, 10, 15, 11, 2, 3, 16, 14, 12, 7, 19, 9, 13, 20, 6, 17, 4, 18, 5, 8, 1}",4.214970,"{1, 4, 6, 20, 11, 15, 2, 3, 16, 14, 12, 7, 19, 9, 13, 17, 18, 5, 8, 10, 1}",4.565192,0.083090,0.000208
"{1, 20, 7, 10, 15, 19, 17, 3, 8, 18, 4, 2, 11, 5, 14, 12, 9, 16, 13, 6, 1}",3.665430,"{1, 6, 13, 16, 9, 12, 14, 5, 11, 2, 4, 18, 8, 3, 17, 19, 20, 15, 10, 7, 1}",3.687977,0.006151,0.000789
"{1, 12, 14, 3, 20, 9, 10, 11, 8, 2, 13, 7, 19, 17, 15, 6, 16, 4, 5, 18, 1}",3.853841,"{1, 12, 14, 3, 20, 9, 10, 11, 8, 2, 13, 7, 19, 17, 15, 16, 4, 6, 5, 18, 1}",3.886000,0.008345,0.000997
"{1, 10, 6, 14, 4, 15, 12, 2, 9, 7, 5, 16, 8, 11, 17, 20, 3, 19, 13, 18, 1}",4.031204,"{1, 18, 13, 19, 3, 20, 17, 11, 8, 16, 5, 7, 9, 2, 12, 15, 4, 14, 6, 10, 1}",4.031204,0.000000,0.000604
"{1, 2, 6, 15, 4, 8, 3, 9, 16, 7, 13, 11, 12, 5, 14, 10, 18, 17, 20, 19, 1}",3.778060,"{1, 19, 2, 6, 9, 3, 8, 15, 4, 20, 17, 18, 10, 14, 5, 12, 11, 13, 7, 16, 1}",3.866012,0.023280,0.000349
"{1, 13, 6, 7, 16, 14, 19, 15, 20, 2, 8, 11, 3, 17, 4, 12, 9, 18, 5, 10, 1}",3.401346,"{1, 10, 5, 18, 9, 12, 4, 17, 3, 11, 8, 2, 20, 15, 19, 14, 16, 7, 6, 13, 1}",3.401346,0.000000,0.000449
"{1, 12, 15, 13, 3, 14, 19, 2, 8, 18, 4, 9, 17, 5, 7, 20, 10, 16, 11, 6, 1}",4.475955,"{1, 12, 15, 13, 7, 17, 5, 19, 3, 14, 2, 8, 18, 9, 4, 20, 10, 16, 11, 6, 1}",4.501719,0.005756,0.000770
"{1, 8, 17, 2, 13, 4, 18, 7, 3, 5, 20, 14, 6, 12, 19, 16, 9, 11, 15, 10, 1}",3.444393,"{1, 8, 17, 2, 13, 4, 18, 20, 14, 6, 12, 19, 5, 3, 7, 9, 16, 11, 15, 10, 1}",3.577638,0.038685,0.000893
"{1, 18, 16, 14, 19, 17, 11, 15, 8, 13, 9, 2, 12, 6, 5, 4, 10, 7, 3, 20, 1}",4.000194,"{1, 18, 16, 14, 19, 17, 11, 15, 8, 13, 9, 2, 12, 6, 5, 4, 10, 7, 3, 20, 1}",4.000194,0.000000,0.000468
"{1, 15, 13, 10, 19, 18, 12, 11, 20, 3, 16, 8, 5, 17, 2, 9, 14, 6, 4, 7, 1}",3.450120,"{1, 15, 13, 10, 16, 8, 5, 17, 9, 2, 3, 20, 11, 14, 6, 4, 7, 18, 12, 19, 1}",3.536414,0.025012,0.000920
"{1, 16, 20, 3, 10, 19, 15, 13, 5, 11, 7, 12, 9, 2, 17, 6, 18, 14, 4, 8, 1}",3.648421,"{1, 8, 4, 14, 18, 6, 12, 9, 7, 11, 5, 13, 15, 2, 17, 19, 10, 3, 20, 16, 1}",3.903386,0.069883,0.000621
"{1, 20, 14, 18, 5, 12, 2, 10, 17, 13, 4, 3, 19, 9, 15, 16, 6, 7, 8, 11, 1}",3.870391,"{1, 20, 14, 18, 5, 12, 2, 10, 13, 4, 17, 3, 19, 9, 15, 16, 6, 7, 8, 11, 1}",4.064088,0.050046,0.000621
"{1, 9, 15, 10, 16, 3, 7, 4, 12, 11, 19, 14, 2, 5, 18, 13, 8, 20, 17, 6, 1}",4.237396,"{1, 9, 15, 10, 16, 3, 7, 4, 12, 11, 19, 14, 2, 5, 18, 8, 20, 17, 13, 6, 1}",4.359399,0.028792,0.000784
"{1, 9, 14, 3, 12, 20, 2, 13, 5, 11, 16, 8, 6, 4, 17, 10, 18, 15, 19, 7, 1}",3.695301,"{1, 7, 19, 15, 18, 10, 17, 4, 16, 8, 11, 14, 5, 13, 2, 20, 12, 3, 9, 6, 1}",3.815293,0.032472,0.000666
"{1, 20, 10, 14, 4, 18, 12, 3, 19, 11, 17, 9, 7, 5, 16, 2, 15, 6, 8, 13, 1}",3.901063,"{1, 13, 14, 8, 6, 15, 2, 16, 5, 7, 11, 9, 17, 19, 3, 12, 18, 4, 10, 20, 1}",4.029620,0.032954,0.000353
"{1, 15, 11, 18, 10, 13, 16, 5, 4, 20, 17, 14, 9, 2, 12, 8, 19, 6, 7, 3, 1}",4.260659,"{1, 15, 11, 8, 17, 20, 18, 10, 13, 16, 5, 4, 14, 9, 2, 12, 19, 6, 7, 3, 1}",4.524075,0.061825,0.000685
"{1, 18, 9, 20, 19, 17, 3, 4, 11, 13, 8, 14, 7, 12, 6, 2, 5, 16, 10, 15, 1}",4.339045,"{1, 18, 9, 19, 20, 13, 11, 8, 14, 7, 2, 6, 12, 4, 3, 17, 5, 16, 10, 15, 1}",4.384533,0.010484,0.000561
"{1, 16, 3, 7, 19, 2, 17, 6, 8, 15, 20, 12, 9, 5, 14, 18, 4, 10, 11, 13, 1}",3.713392,"{1, 16, 3, 7, 19, 2, 17, 6, 8, 15, 20, 12, 9, 5, 14, 18, 4, 10, 11, 13, 1}",3.713392,0.000000,0.000505
"{1, 17, 8, 5, 2, 6, 10, 3, 4, 16, 7, 14, 19, 12, 20, 15, 13, 11, 18, 9, 1}",3.764592,"{1, 9, 18, 11, 19, 12, 14, 7, 16, 4, 3, 10, 6, 2, 5, 8, 17, 20, 15, 13, 1}",3.911602,0.039051,0.000235
"{1, 18, 6, 19, 17, 2, 11, 3, 7, 15, 8, 12, 10, 14, 16, 13, 9, 5, 20, 4, 1}",3.798001,"{1, 4, 20, 5, 9, 13, 16, 14, 10, 12, 3, 11, 2, 7, 15, 8, 17, 19, 6, 18, 1}",3.876998,0.020800,0.000534
"{1, 14, 12, 5, 3, 19, 9, 18, 4, 8, 16, 7, 11, 17, 2, 15, 20, 13, 6, 10, 1}",4.015086,"{1, 14, 12, 5, 3, 19, 9, 18, 4, 8, 16, 7, 11, 17, 2, 20, 13, 15, 6, 10, 1}",4.043614,0.007105,0.000230
"{1, 17, 15, 11, 7, 5, 13, 16, 20, 14, 6, 18, 8, 3, 4, 12, 2, 9, 19, 10, 1}",3.659580,"{1, 17, 15, 2, 11, 7, 5, 13, 16, 20, 14, 6, 18, 8, 3, 4, 12, 9, 19, 10, 1}",3.699385,0.010877,0.000428
"{1, 6, 16, 4, 2, 5, 18, 20, 10, 15, 8, 7, 17, 11, 19, 9, 13, 12, 3, 14, 1}",3.565151,"{1, 14, 3, 12, 13, 9, 19, 11, 17, 7, 8, 15, 10, 20, 18, 5, 2, 4, 16, 6, 1}",3.565151,0.000000,0.001194
"{1, 15, 14, 10, 12, 17, 16, 20, 3, 7, 2, 4, 18, 11, 19, 5, 8, 6, 9, 13, 1}",4.055857,"{1, 13, 9, 6, 8, 5, 19, 11, 18, 4, 2, 7, 3, 20, 16, 17, 10, 14, 12, 15, 1}",4.127128,0.017572,0.000937
"{1, 8, 12, 15, 20, 9, 11, 13, 5, 3, 4, 7, 17, 10, 14, 2, 18, 19, 16, 6, 1}",3.874197,"{1, 6, 2, 14, 10, 17, 3, 5, 13, 11, 9, 20, 15, 12, 4, 7, 18, 19, 16, 8, 1}",4.187432,0.080852,0.000342
"{1, 4, 2, 10, 7, 12, 11, 6, 8, 18, 17, 5, 9, 20, 14, 15, 13, 3, 16, 19, 1}",3.780962,"{1, 4, 2, 10, 7, 12, 11, 6, 8, 18, 17, 5, 9, 20, 14, 15, 13, 3, 16, 19, 1}",3.780962,0.000000,0.001279
"{1, 15, 5, 2, 10, 18, 17, 14, 12, 19, 20, 13, 6, 8, 4, 16, 11, 3, 7, 9, 1}",3.360725,"{1, 15, 5, 2, 10, 18, 17, 14, 12, 19, 20, 13, 6, 16, 11, 4, 8, 3, 7, 9, 1}",3.420637,0.017827,0.000504
"{1, 7, 4, 13, 20, 10, 11, 5, 19, 8, 12, 14, 15, 3, 6, 16, 17, 2, 18, 9, 1}",3.850590,"{1, 7, 4, 13, 20, 10, 11, 5, 19, 8, 12, 14, 15, 3, 6, 16, 17, 2, 18, 9, 1}",3.850590,0.000000,0.000934
